County Name,County Code,Health Topic Number,Health Topic,Indicator ID,Indicator Name,Date Year,Trend Data County Value,Three Year Average County Value
Allegany,2,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,130.9,123.2
Allegany,2,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,117.9,119.9
Allegany,2,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,120.3,123.4
Allegany,2,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,132.6,116.3
Allegany,2,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,97.6,111.7
Broome,3,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,102.2,117.4
Broome,3,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,97.7,92.2
Broome,3,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,78.9,88.2
Broome,3,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,87.7,88.6
Broome,3,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,100.4,105.8
Broome,3,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,133.7,122.0
Broome,3,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,134.9,139.3
Broome,3,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,152.3,129.9
Cattaraugus,4,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,157.6,142.9
Cattaraugus,4,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,123.4,134.4
Cattaraugus,4,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,125.9,125.9
Cattaraugus,4,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,124.2,119.7
Cattaraugus,4,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,104.2,112.2
Cattaraugus,4,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,111.3,115.4
Cattaraugus,4,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,135.0,130.4
Cattaraugus,4,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,150.5,140.5
Cayuga,5,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,61.3,108.8
Cayuga,5,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,149.9,125.1
Cayuga,5,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,167.6,155.9
Cayuga,5,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,151.9,145.1
Cayuga,5,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,117.3,139.0
Cayuga,5,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,152.4,134.0
Cayuga,5,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,140.6,145.0
Cayuga,5,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,138.5,137.7
Chautauqua,6,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,225.7,235.8
Chautauqua,6,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,177.3,181.1
Chautauqua,6,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,150.0,166.0
Chautauqua,6,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,171.8,162.4
Chautauqua,6,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,163.8,164.1
Chautauqua,6,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,159.2,157.1
Chautauqua,6,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,152.0,155.1
Chautauqua,6,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,156.8,151.2
Chemung,7,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,113.6,116.9
Chemung,7,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,101.8,100.6
Chemung,7,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,95.0,105.1
Chemung,7,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,119.0,100.8
Chemung,7,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,87.5,104.5
Chemung,7,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,109.7,111.9
Chemung,7,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,141.0,119.3
Chemung,7,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,109.3,107.6
Chenango,8,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,108.2,109.0
Chenango,8,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,104.0,97.6
Chenango,8,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,77.7,94.9
Chenango,8,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,105.1,98.9
Chenango,8,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,116.8,102.8
Chenango,8,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,86.5,110.4
Chenango,8,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,127.5,110.1
Chenango,8,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,118.3,117.3
Clinton,9,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,104.6,97.8
Clinton,9,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,78.5,84.9
Clinton,9,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,75.0,77.4
Clinton,9,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,77.5,84.9
Clinton,9,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,102.4,93.6
Clinton,9,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,99.2,102.2
Clinton,9,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,104.9,101.6
Clinton,9,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,99.4,87.8
Columbia,10,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,96.7,86.6
Columbia,10,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,60.8,91.9
Columbia,10,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,120.1,90.8
Columbia,10,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,93.7,101.7
Columbia,10,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,96.9,100.5
Columbia,10,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,115.9,120.1
Columbia,10,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,147.6,124.4
Columbia,10,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,111.0,123.0
Cortland,11,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,124.5,126.3
Cortland,11,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,124.7,133.4
Cortland,11,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,148.7,130.4
Cortland,11,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,125.4,129.2
Cortland,11,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,113.6,125.6
Cortland,11,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,140.6,134.1
Cortland,11,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,150.2,137.1
Cortland,11,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,122.8,122.4
Delaware,12,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,99.2,81.3
Delaware,12,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,78.1,85.8
Delaware,12,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,85.7,83.5
Delaware,12,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,87.0,77.5
Delaware,12,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,60.0,75.5
Delaware,12,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,79.0,82.1
Delaware,12,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,107.6,97.5
Delaware,12,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,109.0,93.0
Dutchess,13,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,125.7,130.4
Dutchess,13,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,116.9,116.9
Dutchess,13,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,112.4,111.3
Dutchess,13,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,103.6,107.0
Dutchess,13,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,106.5,113.8
Dutchess,13,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,134.4,126.1
Dutchess,13,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,142.4,134.0
Dutchess,13,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,131.2,127.2
Erie,14,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,174.5,174.0
Erie,14,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,145.9,152.2
Erie,14,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,141.9,143.2
Erie,14,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,144.7,142.4
Erie,14,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,143.1,138.5
Erie,14,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,129.9,140.6
Erie,14,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,151.3,142.5
Erie,14,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,154.4,145.2
Essex,15,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,112.9,107.3
Essex,15,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,104.9,94.5
Essex,15,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,68.7,75.4
Essex,15,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,54.6,65.6
Essex,15,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,76.3,78.4
Essex,15,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,101.6,91.7
Essex,15,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,95.2,105.0
Essex,15,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,121.4,91.9
Franklin,16,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,137.4,139.5
Franklin,16,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,154.8,137.8
Franklin,16,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,120.4,158.7
Franklin,16,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,197.9,154.7
Franklin,16,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,146.0,165.2
Franklin,16,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,152.3,144.5
Franklin,16,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,139.8,147.7
Franklin,16,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,156.0,137.4
Fulton,17,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,84.2,101.8
Fulton,17,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,126.5,102.8
Fulton,17,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,100.7,122.6
Fulton,17,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,143.2,109.8
Fulton,17,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,85.9,125.0
Fulton,17,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,146.0,117.0
Fulton,17,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,118.7,133.8
Fulton,17,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,136.6,119.9
Genesee,18,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,124.7,115.6
Genesee,18,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,98.5,99.2
Genesee,18,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,85.0,104.1
Genesee,18,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,130.4,105.0
Genesee,18,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,99.3,114.3
Genesee,18,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,112.6,116.4
Genesee,18,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,139.4,132.9
Genesee,18,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,150.7,140.0
Greene,19,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,50.9,84.9
Greene,19,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,73.1,85.2
Greene,19,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,129.2,99.5
Greene,19,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,100.2,105.7
Greene,19,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,91.1,88.7
Greene,19,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,72.6,89.6
Greene,19,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,104.3,95.8
Greene,19,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,110.8,99.1
Herkimer,21,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,119.4,113.8
Herkimer,21,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,101.3,112.8
Herkimer,21,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,119.2,106.0
Herkimer,21,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,105.1,122.2
Herkimer,21,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,141.4,134.2
Herkimer,21,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,156.3,149.3
Herkimer,21,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,159.0,143.0
Herkimer,21,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,119.3,129.9
Jefferson,22,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,107.2,120.1
Jefferson,22,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,97.4,106.9
Jefferson,22,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,124.8,119.4
Jefferson,22,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,145.3,129.7
Jefferson,22,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,121.9,136.7
Jefferson,22,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,145.3,136.7
Jefferson,22,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,146.4,146.4
Jefferson,22,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,150.9,129.8
Lewis,23,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,120.9,93.7
Lewis,23,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,175.0,121.7
Lewis,23,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,108.9,132.8
Lewis,23,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2017,114.9,126.3
Lewis,23,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2018,154.9,125.3
Lewis,23,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2019,110.2,129.7
Livingston,24,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2012,118.6,127.2
Livingston,24,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2013,124.2,119.6
Livingston,24,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2014,119.5,124.7
Livingston,24,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2015,130.9,136.8
Livingston,24,1,Cancer Indicators,g16a,"Age-adjusted prostate cancer incidence rate per 100,000",2016,161.2,136.0
